uid,title,description,url,audio_url,collection,vendor,vendor_identifier,notes
120717_TaraClancy_CopsAndCuckooClocks_MRH1525,Cops And Cuckoo Clocks,Tara Clancy,,https://themoth.box.com/s/m8h0wpga7l2790sw1b9ye991xlwga9vr,audio-library-for-web,pop_up_archive,,
120721_MalicWhite_ThePinkStallion_MRH1404,The Pink Stallion,Malic White,,https://themoth.box.com/s/p6ywkc321wldvkcfmx411w3g6xp51gri,audio-library-for-web,pop_up_archive,,
120723_JessicaLeeWilliamson_StorySLAMFavorites_POD,StorySLAM Favorites,Jessica Lee Williamson,,https://themoth.box.com/s/zhjlrb76lc5x6t19ysikep6r33nameb,audio-library-for-web,pop_up_archive,,
120813_BokaraLegendre_CrashingTheCoronation_MRH1306,Crashing The Coronation,Bokara Legendre,,https://themoth.box.com/s/jyt5j49sbwquw3i3yvvbs771c424rivl,audio-library-for-web,pop_up_archive,,
120813_CynthiaRiggs_TheCaseOfTheCuriousCodes_MRH1306,The Case Of The Curious Codes,Cynthia Riggs,,https://themoth.box.com/s/3hqlm4kh39u9jo27dsohdebcg7ft2xcs,audio-library-for-web,pop_up_archive,,
120813_MauriceAshley_SlayingKingGeorge_MRH1306,Slaying King George,Maurice Ashley,,https://themoth.box.com/s/kmv0m1ib4rhbf7bvejo3ohu79o1l7jix,audio-library-for-web,pop_up_archive,,
120814_JillDonnelly_HowToNotStopAWedding_MRH1315,How To (Not) Stop A Wedding,Jill Donnelly,,https://themoth.box.com/s/z461d4z5iksoghrawiyo0ticthdvo94d,audio-library-for-web,pop_up_archive,,
120828_BonnieLevison_CrashingTheDemocraticParty_MRH1319,Crashing The (Democratic) Party,Bonnie Levison,,https://themoth.box.com/s/ggq9ug1c7spiqbz9kr1wk57ruflovj8l,audio-library-for-web,pop_up_archive,,
120828_KevinMcAuliffe_SinkOrSwim_MRH1409,Sink Or Swim,Kevin McAuliffe,,https://themoth.box.com/s/b5rmnfo6d3u970irrwrrokrdkl7o1dt0,audio-library-for-web,pop_up_archive,,
120906_CatherineSmyka_MyGrandmothersNerve_MRH1503,My Grandmother's Nerve,Catherine Smyka,,https://themoth.box.com/s/oh1v1x4ysccqgsmmj6h258s5pj2nr5t7,audio-library-for-web,pop_up_archive,,
120906_LisaSchuldt_StorySLAMFavorites_POD,StorySLAM Favorites,Lisa Schuldt,,https://themoth.box.com/s/n2epaoq512jgo93tr2pi9nx7uea75u55,audio-library-for-web,pop_up_archive,,
120913_AnnieDuke_TheBigThingsYouDontDo_MRH1313,The Big Things You Don't Do,Annie Duke,,https://themoth.box.com/s/vf700iwvar734ln91c9fh4jxidlm6ejt,audio-library-for-web,pop_up_archive,,
120916_NeilGaiman_AFathersPride_MRH1520,A Father's Pride,Neil Gaiman,,https://themoth.box.com/s/mkigi3txph5s7imyy2vd7ftl40uzoq6z,audio-library-for-web,pop_up_archive,,
120920_HoraceHBSanders_NinjaCostume_MRH1319,Ninja Costume,Horace HB Sanders,,https://themoth.box.com/s/zb5xky773r8ovto30jgxa3yy407zmaog,audio-library-for-web,pop_up_archive,,
120921_DoriSamadzaiBonner_FindingHome_MRH1412,Finding Home,Dori Samadzai Bonner,,https://themoth.box.com/s/yyosl4vpoch18lzvdvbnpgotusy67gid,audio-library-for-web,pop_up_archive,,
120921_NathanEnglander_Unhooked_MRH1312,Unhooked,Nathan Englander,,https://themoth.box.com/s/1pvtqwf02k3lxdbld32kjchhnzqoh1k7,audio-library-for-web,pop_up_archive,,
120921_RyanKnighton_EyesOnTheRoad_MRH1320,Eyes On The Road,Ryan Knighton,,https://themoth.box.com/s/8d8gsqy6y5j4agpl40sn2gh4qh6xr5ln,audio-library-for-web,pop_up_archive,,
121007_JenLee_SundaySchoolDropout_MRH1409,Sunday School Dropout,Jen Lee,,https://themoth.box.com/s/t6maebgh2qbeb13m5ca9o77uwiw5ahf4,audio-library-for-web,pop_up_archive,,
121010_MicaelaBlei_WarGames_MRH1310,War Games,Micaela Blei,,https://themoth.box.com/s/wqrnmp3jt3twwbnmqv6btfjh2a87l9yg,audio-library-for-web,pop_up_archive,,
121019_DanKennedy_InDeepGuano_MRH1412,In Deep Guano,Dan Kennedy,,https://themoth.box.com/s/tgww3yrdpf09kv8g4dpz9no762hxobyk,audio-library-for-web,pop_up_archive,,
121030_ChrisRasheed_TheFinishLine_MRH1409,The Finish Line,Chris Rasheed,,https://themoth.box.com/s/5kfrgg4nzobas8wm2min10srdjq01ba6,audio-library-for-web,pop_up_archive,,
121101_ScottHerman_FailingToClimbMountains_POD354,Failing To Climb Mountains,Scott Herman,,https://themoth.box.com/s/itnmicz8ypn0o963thoyihku82wrjyzb,audio-library-for-web,pop_up_archive,,
121110_KristaTippett_GaggysBlessing_MRH1417,Gaggy's Blessing,Krista Tippett,,https://themoth.box.com/s/7ifa62olq8glfcwu2n8k8y8ym6ac7zk6,audio-library-for-web,pop_up_archive,,
121113_GraceLeeBoggs_PartnersInStruggle_POD363,Partners In Struggle,Grace Lee Boggs,,https://themoth.box.com/s/nt0hhm8cl3ywyltpfac9va4nzk6sev78,audio-library-for-web,pop_up_archive,,
121114_AndrewSolomon_MyPostNuclearFamily_MRH1316_POD330,My Post Nuclear Family,Andrew Solomon,,https://themoth.box.com/s/2boasdxtcc96k4ftunqyi26b4s9zzoue,audio-library-for-web,pop_up_archive,,
121114_GeorgeDawesGreen_TheHauntedFreezer_MRH1317_POD344,The Haunted Freezer,George Dawes Green,,https://themoth.box.com/s/8jdgt0cvy1e2o6kkb6vzk7b6ntfi1myy,audio-library-for-web,pop_up_archive,,
121114_MarikaHughes_TheDrip_MRH1316,The Drip,Marika Hughes,,https://themoth.box.com/s/v0ex61ov52n46gjzogi9ygvfkzq3cpj4,audio-library-for-web,pop_up_archive,,
121114_MichaelMassimino_ViewOfTheEarth_MRH1316,View Of The Earth,Michael Massimino,,https://themoth.box.com/s/ovgc9ltxkqrcjerq2q0ycz15ff9jo2ml,audio-library-for-web,pop_up_archive,,
121130_MorganLaketa_TheDeerAndI_MRH1410,The Deer And I,Morgan Laketa,,https://themoth.box.com/s/xhm54a065l1wv2qtjwursonoemallzkr,audio-library-for-web,pop_up_archive,,
121205_JobyOgwyn_TheAscent_POD326,The Ascent,Joby Ogwyn,,https://themoth.box.com/s/grbxg9xe1s6sjd7bitgkgvlkdnopmnwm,audio-library-for-web,pop_up_archive,,
121205_TigNotaro_R2WhereAreYou_MRH1318,R2 Where Are You,Tig Notaro,,https://themoth.box.com/s/b4upgsrors0zkckpats2nwhgz5wubr5i,audio-library-for-web,pop_up_archive,,
121212_AdamWade_AnotherSaturdayNightAtTheClamKing_MRH1410,Another Saturday Night At The Clam King,Adam Wade,,https://themoth.box.com/s/nzfzx7nb0cenb9yflfi60f3qhwxb6rpg,audio-library-for-web,pop_up_archive,,
121214_JohnLincoln_GoodGuysAndGoodOlBoys_MRH1321,Good Guys And Good Ol' Boys,John Lincoln,,https://themoth.box.com/s/72y6bvn1445jcpowxdna4m5xcue1mnsb,audio-library-for-web,pop_up_archive,,
121214_SarahBird_FromTheArchivesOfTheHeartbrokenAndSpirituallyBereft_MRH1321,From The Archives Of The Heartbroken And Spiritually Bereft,Sarah Bird,,https://themoth.box.com/s/0v9hghhe8a5vlouenxqzws5o2asgbje6,audio-library-for-web,pop_up_archive,,
121214_TrishaCoburn_MissMacy_MRH1321,Miss Macy,Trisha Coburn,,https://themoth.box.com/s/b6gjnb8ehautb12mn0gos99estvbas4d,audio-library-for-web,pop_up_archive,,
121218_ShaunSperling_MadonnaAndMe_POD336,Madonna And Me,Shaun Sperling,,https://themoth.box.com/s/sgbbwig46ga5rwntdkfh3ok9unczquhb,audio-library-for-web,pop_up_archive,,
121220_OphiraEisenberg_JewishSanta_MRH1422,Jewish Santa,Ophira Eisenberg,,https://themoth.box.com/s/emtsm4n0hv8fkl1h0s81sarhmx8o2dan,audio-library-for-web,pop_up_archive,,
130107_ArthurBradford_DogOffLeash_POD395,Dog Off Leash,Arthur Bradford,,https://themoth.box.com/s/44uqh40meq9zzwwjt202za25qm28l38v,audio-library-for-web,pop_up_archive,,
130109_AaronPotek_FaithInLoveBetweenTheLines_MRH1319,Faith In Love Between The Lines,Aaron Potek,,https://themoth.box.com/s/q3n8tf32r969ty50gyy7sdxhs3svbj9e,audio-library-for-web,pop_up_archive,,
130109_AaronWolfe_RuthysDinner_MRH1323,Ruthy's Dinner,Aaron Wolfe,,https://themoth.box.com/s/4tuv9pn4wlysfys7umi4bjksjc9w5b8d,audio-library-for-web,pop_up_archive,,
130109_TaraClancy_Boom-BoomWaitsForNobody_POD336,Boom-Boom Waits For Nobody,Tara Clancy,,https://themoth.box.com/s/zyqqndsjiq9fruf0jdni1vsf3u20fx1p,audio-library-for-web,pop_up_archive,,
130117_DanaStallard_LostAndFoundDaughter_MRH1402,Lost And Found Daughter,Dana Stallard,,https://themoth.box.com/s/8mfe7vp25hwixrhzja00cwg1mbxdilzk,audio-library-for-web,pop_up_archive,,
130117_DavidHarrisGershon_AdultChatRoomAdventures_POD,Adult Chat Room Adventures,David Harris Gershon,,https://themoth.box.com/s/pw9xe3j1i5hkd4yao7mc9d9x13twx9sf,audio-library-for-web,pop_up_archive,,
130117_EarlyneAlexander_TheCupOfCoffee_MRH1509,The Cup Of Coffee,Earlyne Alexander,,https://themoth.box.com/s/yx4gq7digibcpzwazieo5m3sadgglc28,audio-library-for-web,pop_up_archive,,
130128_ColeKazdin_MemorialUnderTheSea_MRH1319,Memorial Under The Sea,Cole Kazdin,,https://themoth.box.com/s/tnbcdy9ba25r2arz3ewhh60ohcut2t1i,audio-library-for-web,pop_up_archive,,
130201_ScottHolzknecht_TheLostAndFound_MRH1319,The Lost And Found,Scott Holzknecht,,https://themoth.box.com/s/2kyear5ev2y6fq8zl4t3d272hz7yk2cw,audio-library-for-web,pop_up_archive,,
130215_MarkLukach_NoMatterWhat_MRH1405,No Matter What,Mark Lukach,,https://themoth.box.com/s/ejs0pwle38c6h3qs0pvgme2u77jncyp4,audio-library-for-web,pop_up_archive,,
130215_SteveOsborne_CopsDontCry_MRH1405,Cops Don't Cry,Steve Osborne,,https://themoth.box.com/s/hwokp8i4n01cy0cgxah8oiv5lxiz,audio-library-for-web,pop_up_archive,,
130226_EricCall_CupidsPackingHeat_MRH1404,Cupid's Packing Heat,Eric Call,,https://themoth.box.com/s/zgd0pvifogo17c740v9k0ak6y4eencod,audio-library-for-web,pop_up_archive,,
130301_TrulyJohnson_WalkingTogether_POD358,Walking Together,Truly Johnson,,https://themoth.box.com/s/ew5kk67h2iwcdq6wxspktjojow6e7d4y,audio-library-for-web,pop_up_archive,,
130304_AmyKlein_TheMatchmakingRabbi_MRH1522,The Matchmaking Rabbi,Amy Klein,,https://themoth.box.com/s/nl13l27gfvu2vxs0vs98xs362o97c438,audio-library-for-web,pop_up_archive,,
130307_MerlixseVentura_WhiteCoatsAndRedWigs_MRH1403,White Coats And Red Wigs,Merlixse Ventura,,https://themoth.box.com/s/rvq3dar36k72pbx71x173da76kik5ksc,audio-library-for-web,pop_up_archive,,
130307_PaolaAyala_TheSecretLetter_MRH1410,The Secret Letter,Paola Ayala,,https://themoth.box.com/s/7j58r32xlvvbntsuyh6rotdn48ohnbev,audio-library-for-web,pop_up_archive,,
130310_KateGreathead_OneWomansTrash_MRH1409,One Woman's Trash,Kate Greathead,,https://themoth.box.com/s/cpo5xwhh0tblj1rpisyve802yqfbcfny,audio-library-for-web,pop_up_archive,,
130310_SamDingman_RhapsodyOnTheGrandCentralParkway_MRH1514,Rhapsody On The Grand Central Parkway,Sam Dingman,,https://themoth.box.com/s/5390n6f3yl46xs7o9nmz4cgqrkwikoox,audio-library-for-web,pop_up_archive,,
130311_CoreyRosen_CousinNorman_MRH1414,Cousin Norman,Corey Rosen,,https://themoth.box.com/s/uh4uw86cf77jfjqkl0tncaua30b6lzyf,audio-library-for-web,pop_up_archive,,
130315_BradfordJordan_FathersDay_MRH1402,Father's Day,Bradford Jordan,,https://themoth.box.com/s/ltyr3ajovzcinypfazf8mftpima1y1xr,audio-library-for-web,pop_up_archive,,
130320_BenLillie_PassionsAndProtons_MRH1401,Passions And Protons,Ben Lillie,,https://themoth.box.com/s/0z3ir0sjn9pngrhix3dv2xfza6se9efj,audio-library-for-web,pop_up_archive,,
130320_DaveUllendorf_FrozenFear_MRH1325,Frozen Fear,Dave Ullendorf,,https://themoth.box.com/s/f8ds0nal4amjem2kc0t0mpfj4dqddmoj,audio-library-for-web,pop_up_archive,,
130320_JoshBroder_Cut_MRH1401,Cut,Josh Broder,,https://themoth.box.com/s/a25lgt40dhrq0gsaqvyzsekovhgwi2yt,audio-library-for-web,pop_up_archive,,
130320_MojdehRezaeipour_RooftopsInTehran_MRH1401,Rooftops In Tehran,Mojdeh Rezaeipour,,https://themoth.box.com/s/kftq136ipa441xwx9k0kzse9yhltis36,audio-library-for-web,pop_up_archive,,
130320_PrinnaBoudreau_TreadingWater_MRH1415,Treading Water,Prinna Boudreau,,https://themoth.box.com/s/d163bf8jb69kg0lquggaxskt7qtxec94,audio-library-for-web,pop_up_archive,,
130401_BillKrieger_JustALittleBit_MRH1423,Just A Little Bit,Bill Krieger,,https://themoth.box.com/s/zv1mcjnd67o9pmmreml826mxa03capxm,audio-library-for-web,pop_up_archive,,
130401_EliseHunter_OneWomansTrash_MRH1405,One Woman's Trash,Elise Hunter,,https://themoth.box.com/s/ww008dwvqo10bevd7i3xqhfkshenybcl,audio-library-for-web,pop_up_archive,,
130404_MicahTruran_TheLuckyRedTie_POD208,The Lucky Red Tie,Micah Truran,,https://themoth.box.com/s/fmardjngmz58m5hczh02ecmdaxlmnrxk,audio-library-for-web,pop_up_archive,,
130411_RebeccaNesson_ComingToTerm_MRH1413,Coming To Term,Rebecca Nesson,,https://themoth.box.com/s/iklzg5nf1eweymlv9i4rbekjxipl4t5r,audio-library-for-web,pop_up_archive,,
130416_AmyBrill_FuturePerfect_MRH1405,Future Perfect,Amy Brill,,https://themoth.box.com/s/4vajq7z5424jr7vhczlhmgrws2c08zej,audio-library-for-web,pop_up_archive,,
130416_HectorBlack_Forgiveness_MRH1417,Forgiveness,Hector Black,,https://themoth.box.com/s/akz5tu171yh02np8voobhne30yc1obih,audio-library-for-web,pop_up_archive,,
130418_AlanGordon_TheEncyclopediaBrownMoment_MRH1409,The Encyclopedia Brown Moment,Alan Gordon,,https://themoth.box.com/s/bedycyjjsk46lv2mzf1w1vlgtlq8ntfd,audio-library-for-web,pop_up_archive,,
130418_RickieJohnson_Innocent_MRH1403,Innocent,Rickie Johnson,,https://themoth.box.com/s/exil54zgdzxc14v9uffc34cfvem4aj2q,audio-library-for-web,pop_up_archive,,
130424_FredNoe_BookerAndMe_MRH1407,Booker And Me,Fred Noe,,https://themoth.box.com/s/n8lecypigpvcxr3dctfq85u6m3358,audio-library-for-web,pop_up_archive,,
130611_JiaJung_AshesToAshesDadToDust_POD383,"Ashes To Ashes, Dad To Dust",Jia Jung,,https://themoth.box.com/s/9o8uifn9y6f2thofnw6nzj8l9j57ffr4,audio-library-for-web,pop_up_archive,,
130827_CaitlinMyer_NearMrs_MRH1525,Near Mrs.,Caitlin Myer,,https://themoth.box.com/s/t7ibhgn29qzcave28usuyiy97ztgtqda,audio-library-for-web,pop_up_archive,,
130912_DameonWilburn_ADetroiterInParis_POD412,A Detroiter In Paris,Dameon Wilburn,,https://themoth.box.com/s/80a5nynfzn0i2xc9u6yoyq3jqsi1qm7i,audio-library-for-web,pop_up_archive,,
131008_MarcoHuertas_AnExtraHotdog_MRH1524,An Extra Hotdog,Marco Huertas,,https://themoth.box.com/s/rz2s39q3pz0rwn70x9u3l37sz6jygq9r,audio-library-for-web,pop_up_archive,,
131017_WalterPavlo_StolenWithoutAGun_MRH1411,Stolen Without A Gun,Walter Pavlo,,https://themoth.box.com/s/kjx6uk8d0594dkozn6y2bhltsjk1bhzp,audio-library-for-web,pop_up_archive,,
131212_RyanKnighton_YoureSoScrewed_MRH1505,You're So Screwed,Ryan Knighton,,https://themoth.box.com/s/ag2d7x3dfr5v66toc2lzmpjbjsghtbui,audio-library-for-web,pop_up_archive,,
131216_ChristianGarland_MyGrandfathersShoes_MRH1520_POD343,My Grandfather's Shoes,Christian Garland,,https://themoth.box.com/s/iyz4phsohfrlef9npmx6jw5m8y1j59rh,audio-library-for-web,pop_up_archive,,
140131_AlexandraRosasSchultze_TheLastGift_MRH1522,The Last Gift,Alexandra Rosas Schultze,,https://themoth.box.com/s/bnh1kvnooe4joqlespoan1w2ozfaau90,audio-library-for-web,pop_up_archive,,
140210_TaraClancy_TheMoonAndStarsTalks_MRH1504,The Moon And Stars Talks,Tara Clancy,,https://themoth.box.com/s/c3pz00k81tohsgrkdrprgxjx7j4ob93v,audio-library-for-web,pop_up_archive,,
140308_HasanMinhaj_Prom_MRH1503,Prom,Hasan Minhaj,,https://themoth.box.com/s/n76pr0uz9gw16ak7dgdf1ns4oegw21j6,audio-library-for-web,pop_up_archive,,
140322_AmyBiancolli_TheWeightOfARing_MRH1505,The Weight Of A Ring,Amy Biancolli,,https://themoth.box.com/s/c06t6aemczqg70sbfxkl1bqmbkyvbosj,audio-library-for-web,pop_up_archive,,
140411_SashaChanoff_AnImpossibleChoice_MRH1505,An Impossible Choice,Sasha Chanoff,,https://themoth.box.com/s/lsxwdy88any20dytkdp3vnbknok5hgdv,audio-library-for-web,pop_up_archive,,
140417_JessiKlein_TheDress_MRH1524,The Dress,Jessi Klein,,https://themoth.box.com/s/hjuob57tk14c2qr5xllb5ash3k60dgjw,audio-library-for-web,pop_up_archive,,
140501_LizAllen_CubToKing_MRH1607,Cub To King,Liz Allen,,https://themoth.box.com/s/zpzq4r69enkytd7o7fda9s3iqpq0btfg,audio-library-for-web,pop_up_archive,,
140607_JenniferKohnhorst_TheGoddessesOfSantaFe_MRH1509,The Goddesses Of Santa Fe,Jennifer Kohnhorst,,https://themoth.box.com/s/62wymxslx2224ezfw7rmbantchnmqndp,audio-library-for-web,pop_up_archive,,
140709_MaryArchbold_OurNormal_MRH1524,Our Normal,Mary Archbold,,https://themoth.box.com/s/il8srg8yz9eutayosxmcjlldzrouaty4,audio-library-for-web,pop_up_archive,,
140901_KathiKinnearHill_BigWalkLittleFeet_MRH1525,"Big Walk, Little Feet",Kathi Kinnear Hill,,https://themoth.box.com/s/zhki16pwj52529ymsdmfhprytyp49htr,audio-library-for-web,pop_up_archive,,
140905_KarenGearon_TheDunnesStoresStrikers_MRH1506,The Dunnes Stores Strikers,Karen Gearon,,https://themoth.box.com/s/tgrj4lvnedkaqbdyf3op7x2ihsmdnk26,audio-library-for-web,pop_up_archive,,
140916_AbishekShah_TheInterview_MRH1610,The Interview,Abishek Shah,,https://themoth.box.com/s/qqk1h6kj3qxjf06mxzxa94vj46gwaxnh,audio-library-for-web,pop_up_archive,,
140919_AlLetson_LoveSongForMalawi_MRH1524,Love Song For Malawi,Al Letson,,https://themoth.box.com/s/js1d25i8v99dr9ypkkzkb8vlvhhiifgg,audio-library-for-web,pop_up_archive,,
140919_JonRonson_TheRealJonRonson_POD408,The Real Jon Ronson,Jon Ronson,,https://themoth.box.com/s/xkr8rjhi77jt7dqm6v20byeixzj5me2w,audio-library-for-web,pop_up_archive,,
140919_MaileMeloy_ScreamingMeemies_MRH1515,Screaming Meemies,Maile Meloy,,https://themoth.box.com/s/lezvcfimqh4z8121m0fv3q2g9mstktti,audio-library-for-web,pop_up_archive,,
140923_RoyChoi_Listo_MRH1610,Listo?,Roy Choi,,https://themoth.box.com/s/4x20ff06bh7ywny3au9ka7x6nzzvw,audio-library-for-web,pop_up_archive,,
141130_MatthewDicks_ThisIsGoingToSuck_MRH1522,This Is Going To Suck,Matthew Dicks,,https://themoth.box.com/s/454mg104qwck1uyj5p8y70bpnx6p39tb,audio-library-for-web,pop_up_archive,,
150714_JohnDubuc_CatCatMeow_MRH1525,Cat-Cat-Meow,John Dubuc,,https://themoth.box.com/s/r1d3bvvp09ypqjfq9u77o9cex6atbw3d,audio-library-for-web,pop_up_archive,,
150721_AmirBaghdadchi_FlyingHome_POD412,Flying Home,Amir Baghdadchi,,https://themoth.box.com/s/7s9fmwypmn32i10quoiiajf2qutm4oiq,audio-library-for-web,pop_up_archive,,
150807_ChrisFisher_Food_MRH1610,Food,Chris Fisher,,https://themoth.box.com/s/r7w87ur78fvesrep7ovp6pfkdw1pj343,audio-library-for-web,pop_up_archive,,
150906_DavidCrabb_TheMayorOfTheFreaks_MRH1607,The Mayor Of The Freaks,David Crabb,,https://themoth.box.com/s/22uwmqaotfmsbwvrr9huzc6ci1n0ds6z,audio-library-for-web,pop_up_archive,,
151007_KateBraestrup_TheBlessing_MRH1607,The Blessing,Kate Braestrup,,https://themoth.box.com/s/tgmwq00bcr3hfr44jboz6moc1ozm,audio-library-for-web,pop_up_archive,,
151027_SuzanneBarakat_DeahYusorAndRazan_MRH1609,"Deah, Yusor And Razan",Suzanne Barakat,,https://themoth.box.com/s/yjqxwsf3s59jb70c64oekxlz0zqvltbg,audio-library-for-web,pop_up_archive,,
990329_GeorgePlimpton_DinnerAtElaines_MRH1210,Dinner At Elaine's,George Plimpton,,https://themoth.box.com/s/meabpa1qj80hzzywrxt0qqew9ekiiff1,audio-library-for-web,pop_up_archive,,
990329_JoseTorres_LightHeavyweightChamp_MRH1210,Light Heavyweight Champ,Jose Torres,,https://themoth.box.com/s/cujhshnjbmbqp5eouezavgy50rlt1u8t,audio-library-for-web,pop_up_archive,,
990419_BlissBroyard_ATaleOfTwoDinners_MRH1302,A Tale Of Two Dinners,Bliss Broyard,,https://themoth.box.com/s/9beilidmxk6h4mgvkwc91r6gktk9c4n8,audio-library-for-web,pop_up_archive,,
991010_ChristopherHitchens_MistakenDivinity_MRH1210,Mistaken Divinity,Christopher Hitchens,,https://themoth.box.com/s/l70swkfduji4yquykefvdjorjihyyjlu,audio-library-for-web,pop_up_archive,,
